,0,1,2,3,4,5,6,7
4779,2017,Ford,Edge,SE,AWD,10011,21999,
4780,2016,Ford,Edge,Sport,AWD,29877,27595,
4781,2016,Ford,Edge,Sport,AWD,35508,26750,
4782,2013,Ford,Edge,Limited,FWD,80848,13995,
4783,2017,Ford,Edge,SEL,FWD,31498,20333,
4784,2011,Ford,Edge,Limited,FWD,81873,12345,
4785,2017,Ford,Edge,Titanium,FWD,48879,19888,
4786,2015,Ford,Edge,SE,AWD,77012,15989,
4787,2016,Ford,Edge,SE,AWD,28492,19500,
4788,2014,Ford,Edge,SE,FWD,86088,13295,
4789,2007,Ford,Edge,SE,AWD,101761,6995,
4790,2015,Ford,Edge,SEL,FWD,64143,18410,
4791,2011,Ford,Edge,Limited,FWD,65108,12900,
4792,2013,Ford,Edge,SEL,FWD,35512,16971,
4793,2011,Ford,Edge,SEL,FWD,91345,11494,
4794,2016,Ford,Edge,SEL,FWD,73582,16900,
4795,2013,Ford,Edge,SEL,FWD,74040,13595,
4796,2013,Ford,Edge,Limited,FWD,92315,12998,
4797,2012,Ford,Edge,SE,FWD,83591,12095,
4798,2013,Ford,Edge,SEL,FWD,78946,13492,
4799,2010,Ford,Edge,SEL,FWD,62925,12395,
4800,2016,Ford,Edge,SE,AWD,64500,16894,
4801,2013,Ford,Edge,SEL,FWD,91480,13988,
4802,2016,Ford,Edge,Sport,AWD,27447,27495,
4803,2016,Ford,Edge,Sport,AWD,14102,29988,
4804,2013,Ford,Edge,SEL,FWD,60004,14795,
4805,2008,Ford,Edge,SEL,FWD,78578,9442,
4806,2018,Ford,Edge,Sport,AWD,14035,29995,
4807,2016,Ford,Edge,Sport,AWD,36934,26492,
4808,2016,Ford,Edge,Sport,AWD,28937,27975,
4809,2018,Ford,Edge,Sport,AWD,21897,29990,
4810,2017,Ford,Edge,SEL,FWD,79718,15799,
4811,2012,Ford,Edge,SE,FWD,113991,9750,
4812,2016,Ford,Edge,Sport,AWD,43409,25969,
4813,2014,Ford,Edge,SE,FWD,115862,10705,
4814,2011,Ford,Edge,SEL,FWD,77552,12994,
4815,2016,Ford,Edge,SE,AWD,40968,18995,
4816,2016,Ford,Edge,SEL,FWD,32119,21500,
4817,2014,Ford,Edge,SEL,FWD,69607,14976,
4818,2013,Ford,Edge,SEL,FWD,91917,12995,
4819,2013,Ford,Edge,SE,FWD,74549,13395,
4820,2016,Ford,Edge,SE,FWD,25535,19610,
4821,2013,Ford,Edge,SE,FWD,102312,11097,
4822,2013,Ford,Edge,SEL,FWD,69852,13800,
4823,2016,Ford,Edge,Sport,AWD,27073,27999,
4824,2012,Ford,Edge,SE,FWD,95155,10990,
4825,2014,Ford,Edge,SEL,FWD,74692,15481,
4826,2016,Ford,Edge,SEL,FWD,30895,21635,
4827,2012,Ford,Edge,SEL,FWD,111892,10888,
4828,2011,Ford,Edge,SE,FWD,98707,9995,
4829,2015,Ford,Edge,SE,FWD,60910,15995,
4830,2014,Ford,Edge,Limited,FWD,35824,18990,
4831,2016,Ford,Edge,Sport,AWD,35658,26800,
4832,2011,Ford,Edge,SEL,FWD,82070,11742,
4833,2013,Ford,Edge,SE,FWD,140066,9000,
4834,2012,Ford,Edge,SEL,FWD,73636,13988,
4835,2017,Ford,Edge,SE,FWD,20447,20600,
4836,2013,Ford,Edge,SEL,FWD,46248,15995,
4837,2014,Ford,Edge,SEL,AWD,54429,17100,
4838,2018,Ford,Edge,SE,FWD,8528,23075,
4839,2016,Ford,Edge,SE,AWD,32572,19985,
4840,2013,Ford,Edge,Limited,AWD,85500,14569,
4841,2016,Ford,Edge,Sport,AWD,33038,27300,
4842,2017,Ford,Edge,SEL,FWD,72030,16330,
4843,2014,Ford,Edge,SEL,FWD,44235,16500,
4844,2010,Ford,Edge,SE,FWD,88279,9988,
4845,2016,Ford,Edge,SE,AWD,7297,21000,
4846,2016,Ford,Edge,Sport,AWD,17842,27991,
4847,2013,Ford,Edge,SE,FWD,77957,12995,
4848,2016,Ford,Edge,SEL,FWD,43211,19995,
4849,2014,Ford,Edge,SEL,FWD,38507,16995,
4850,2011,Ford,Edge,SE,FWD,90993,10495,
4851,2014,Ford,Edge,Limited,FWD,43570,17804,
4852,2016,Ford,Edge,Sport,AWD,37503,26894,
4853,2012,Ford,Edge,SEL,FWD,85647,12473,
4854,2010,Ford,Edge,SE,FWD,132743,7988,
4855,2013,Ford,Edge,SEL,FWD,68761,14241,
4856,2016,Ford,Edge,Sport,AWD,28881,28299,
4857,2016,Ford,Edge,Sport,AWD,32517,26800,
4858,2012,Ford,Edge,SEL,FWD,76252,12792,
4859,2012,Ford,Edge,SE,FWD,113580,9676,
4860,2011,Ford,Edge,SEL,AWD,38706,14990,
4861,2017,Ford,Edge,SEL,FWD,69779,16748,
4862,2016,Ford,Edge,Sport,AWD,51222,25280,
4863,2017,Ford,Edge,SEL,FWD,49521,18491,
4864,2017,Ford,Edge,SEL,FWD,46304,19291,
4865,2011,Ford,Edge,SEL,FWD,80676,11499,
4866,2013,Ford,Edge,SE,FWD,123128,9750,
4867,2016,Ford,Edge,SE,FWD,52347,17100,
4868,2017,Ford,Edge,SEL,FWD,44418,18483,
4869,2013,Ford,Edge,SE,FWD,95460,11700,
4870,2015,Ford,Edge,SEL,FWD,22025,20297,
4871,2017,Ford,Edge,Titanium,FWD,52055,19489,
4872,2016,Ford,Edge,SE,FWD,27101,19995,
4873,2015,Ford,Edge,SE,AWD,22343,18991,
4874,2013,Ford,Edge,Limited,FWD,78578,13995,
4875,2016,Ford,Edge,Sport,AWD,40162,26336,
4876,2013,Ford,Edge,SEL,FWD,57638,14999,
4877,2016,Ford,Edge,SE,FWD,36508,19588,
4878,2011,Ford,Edge,SEL,FWD,47522,13990,
4879,2013,Ford,Edge,SEL,FWD,96873,12221,
4880,2016,Ford,Edge,Sport,AWD,13588,28425,
4881,2013,Ford,Edge,SEL,FWD,65645,14450,
4882,2014,Ford,Edge,SEL,FWD,59603,15906,
4883,2012,Ford,Edge,Limited,AWD,55538,16351,
4884,2017,Ford,Edge,SEL,FWD,18012,21601,
4885,2015,Ford,Edge,SEL,FWD,24141,20995,
4886,2011,Ford,Edge,Limited,FWD,82388,12939,
4887,2018,Ford,Edge,Sport,AWD,29331,28200,
4888,2015,Ford,Edge,SE,FWD,82885,14600,
4889,2014,Ford,Edge,SEL,FWD,63958,15495,
4890,2015,Ford,Edge,SE,AWD,68531,15967,
4891,2016,Ford,Edge,Sport,AWD,29104,29000,
4892,2013,Ford,Edge,SE,FWD,102796,10900,
4893,2016,Ford,Edge,Sport,AWD,31592,27567,
4894,2015,Ford,Edge,SE,AWD,52267,16799,
4895,2017,Ford,Edge,SE,AWD,35541,19997,
4896,2014,Ford,Edge,SEL,FWD,48100,16290,
4897,2016,Ford,Edge,SE,FWD,44864,17990,
4898,2011,Ford,Edge,Limited,FWD,85617,11903,
4899,2013,Ford,Edge,SEL,FWD,14700,17995,
4900,2017,Ford,Edge,Sport,AWD,9645,28607,
4901,2008,Ford,Edge,SEL,AWD,86565,9550,
4902,2016,Ford,Edge,SE,FWD,38200,18200,
4903,2012,Ford,Edge,SEL,FWD,94726,11994,
4904,2019,Ford,Edge,Titanium,AWD,2542,31954,
4905,2014,Ford,Edge,SEL,FWD,35674,16995,
4906,2014,Ford,Edge,SEL,FWD,63035,15542,
4907,2013,Ford,Edge,Limited,FWD,79079,13861,
4908,2016,Ford,Edge,SE,FWD,85596,14103,
4909,2016,Ford,Edge,Sport,AWD,26904,27434,
4910,2008,Ford,Edge,SE,FWD,98200,8398,
4911,2016,Ford,Edge,SE,FWD,65436,15999,
4912,2016,Ford,Edge,SE,AWD,36094,19318,
4913,2013,Ford,Edge,SEL,FWD,91531,12544,
4914,2012,Ford,Edge,SEL,AWD,25080,16591,
4915,2015,Ford,Edge,SEL,FWD,42704,19410,
4916,2015,Ford,Edge,SE,FWD,96796,13300,
4917,2015,Ford,Edge,SE,FWD,94088,12895,
4918,2014,Ford,Edge,SE,FWD,80687,13295,
4919,2015,Ford,Edge,SE,FWD,92479,13972,
4920,2013,Ford,Edge,SEL,FWD,77875,14000,
4921,2018,Ford,Edge,Sport,AWD,13606,30597,
4922,2014,Ford,Edge,SEL,FWD,56928,16750,
4923,2013,Ford,Edge,SEL,FWD,90241,12995,
4924,2007,Ford,Edge,SEL,FWD,85170,7703,
4925,2013,Ford,Edge,SE,FWD,97434,10975,
4926,2013,Ford,Edge,SE,FWD,110216,10875,
4927,2014,Ford,Edge,SEL,FWD,91629,13795,
4928,2017,Ford,Edge,SEL,FWD,85326,14981,
4929,2016,Ford,Edge,SE,AWD,44513,19147,
4930,2016,Ford,Edge,SE,AWD,31484,18977,
4931,2013,Ford,Edge,SE,FWD,73274,12995,
4932,2014,Ford,Edge,SEL,FWD,46844,16480,
4933,2012,Ford,Edge,SEL,FWD,73179,12776,
4934,2015,Ford,Edge,SE,AWD,87790,15599,
4935,2015,Ford,Edge,SE,FWD,60507,15499,
4936,2013,Ford,Edge,SEL,FWD,129754,10495,
4937,2016,Ford,Edge,Sport,AWD,29870,26700,
4938,2016,Ford,Edge,Sport,AWD,27290,27336,
4939,2017,Ford,Edge,Titanium,FWD,67762,17695,
4940,2011,Ford,Edge,Limited,AWD,49595,14989,
4941,2013,Ford,Edge,SE,FWD,75274,12895,
4942,2013,Ford,Edge,SEL,FWD,33285,16991,
4943,2015,Ford,Edge,SE,FWD,41906,17100,
4944,2017,Ford,Edge,SE,FWD,25405,19900,
4945,2017,Ford,Edge,SEL,FWD,45256,19068,
4946,2013,Ford,Edge,SEL,FWD,59936,15000,
4947,2014,Ford,Edge,Limited,FWD,111249,12822,
4948,2013,Ford,Edge,SEL,FWD,84510,13488,
4949,2016,Ford,Edge,Sport,AWD,38221,26000,
4950,2016,Ford,Edge,SE,AWD,79266,15554,
4951,2010,Ford,Edge,Limited,FWD,245670,4500,
4952,2016,Ford,Edge,Sport,AWD,28715,27999,
4953,2017,Ford,Edge,SEL,FWD,44058,19299,
4954,2017,Ford,Edge,SE,AWD,18203,21785,
4955,2011,Ford,Edge,SEL,FWD,60000,12495,
4956,2018,Ford,Edge,SE,FWD,28037,20800,
4957,2011,Ford,Edge,Limited,FWD,104092,10991,
4958,2011,Ford,Edge,SE,FWD,115459,8734,
4959,2014,Ford,Edge,SE,FWD,77995,13995,
4960,2017,Ford,Edge,SEL,FWD,33827,19693,
4961,2018,Ford,Edge,SE,FWD,5133,22800,
4962,2011,Ford,Edge,SEL,FWD,71576,13100,
4963,2013,Ford,Edge,SE,FWD,65796,13495,
4964,2014,Ford,Edge,SEL,FWD,38449,16895,
4965,2011,Ford,Edge,SE,FWD,103145,8975,
4966,2013,Ford,Edge,SEL,FWD,48042,15900,
4967,2014,Ford,Edge,SEL,FWD,56458,16794,
4968,2013,Ford,Edge,SE,AWD,71897,13500,
4969,2018,Ford,Edge,SE,AWD,14537,22999,
4970,2012,Ford,Edge,Limited,FWD,51684,14795,
4971,2007,Ford,Edge,SEL,AWD,87312,8177,
4972,2013,Ford,Edge,Limited,AWD,63756,16599,
4973,2012,Ford,Edge,SE,FWD,63580,12999,
4974,2018,Ford,Edge,SE,FWD,17631,21990,
4975,2015,Ford,Edge,SE,FWD,67593,14816,
4976,2017,Ford,Edge,SEL,FWD,64120,16535,
4977,2015,Ford,Edge,SE,FWD,83191,13990,
4978,2013,Ford,Edge,SEL,AWD,72408,14987,
4979,2014,Ford,Edge,SE,FWD,57192,14680,
4980,2013,Ford,Edge,SE,FWD,110833,10690,
4981,2017,Ford,Edge,SEL,FWD,59123,16999,
4982,2015,Ford,Edge,SEL,FWD,31618,19991,
4983,2014,Ford,Edge,SEL,FWD,76626,15000,
4984,2013,Ford,Edge,SEL,FWD,45315,15664,
4985,2017,Ford,Edge,SE,FWD,16531,20990,
4986,2015,Ford,Edge,SE,FWD,36315,16988,
4987,2011,Ford,Edge,Limited,FWD,92397,11491,
4988,2015,Ford,Edge,SE,FWD,48480,16997,
4989,2013,Ford,Edge,SEL,AWD,100807,12980,
4990,2016,Ford,Edge,Sport,AWD,46213,25462,
4991,2013,Ford,Edge,SEL,FWD,67669,13995,
4992,2016,Ford,Edge,Sport,AWD,30839,26245,
4993,2011,Ford,Edge,Limited,AWD,92355,12551,
4994,2014,Ford,Edge,SEL,FWD,78439,14450,
4995,2008,Ford,Edge,SE,FWD,95608,7880,
4996,2016,Ford,Edge,Sport,AWD,26775,26988,
4997,2017,Ford,Edge,SEL,FWD,42314,18988,
4998,2013,Ford,Edge,SEL,FWD,74763,13981,
4999,2017,Ford,Edge,SEL,FWD,50108,18444,
5000,2013,Ford,Edge,SEL,FWD,34264,15990,
5001,2014,Ford,Edge,SEL,FWD,75550,15000,
5002,2016,Ford,Edge,Sport,AWD,21263,27899,
5003,2017,Ford,Edge,SEL,FWD,32545,19964,
5004,2017,Ford,Edge,SEL,FWD,56642,16999,
5005,2019,Ford,Edge,SEL,FWD,4466,30995,
5006,2013,Ford,Edge,SEL,FWD,105386,12280,
5007,2018,Ford,Edge,SE,FWD,19005,21510,
5008,2013,Ford,Edge,SE,FWD,92588,11580,
5009,2014,Ford,Edge,SE,FWD,67082,14000,
5010,2014,Ford,Edge,SE,FWD,73332,13495,
5011,2014,Ford,Edge,SEL,FWD,53002,16000,
5012,2014,Ford,Edge,SE,FWD,63993,14300,
5013,2018,Ford,Edge,SE,AWD,5205,23850,
5014,2017,Ford,Edge,SE,FWD,79000,14900,
5015,2010,Ford,Edge,SE,FWD,98839,9489,
5016,2015,Ford,Edge,SE,FWD,48616,16533,
5017,2016,Ford,Edge,Sport,AWD,26165,27263,
5018,2016,Ford,Edge,Sport,AWD,37489,26500,
5019,2016,Ford,Edge,SE,FWD,91825,13975,
5020,2017,Ford,Edge,Sport,AWD,47379,26000,
5021,2016,Ford,Edge,Sport,AWD,32072,25998,
5022,2015,Ford,Edge,SE,AWD,37755,18285,
5023,2019,Ford,Edge,Titanium,FWD,7431,31980,
5024,2013,Ford,Edge,SE,FWD,81112,11950,
5025,2015,Ford,Edge,SE,FWD,35140,17999,
5026,2016,Ford,Edge,Sport,AWD,32007,27500,
5027,2016,Ford,Edge,Sport,AWD,54962,24999,
5028,2016,Ford,Edge,Sport,AWD,34794,25986,
5029,2019,Ford,Edge,SEL,AWD,3454,30648,
5030,2019,Ford,Edge,Titanium,AWD,3101,30995,
5031,2011,Ford,Edge,SEL,FWD,76150,11887,
5032,2017,Ford,Edge,SEL,FWD,80711,16072,
5033,2015,Ford,Edge,SE,FWD,37973,16999,
5034,2015,Ford,Edge,Sport,AWD,31138,25969,
5035,2016,Ford,Edge,Titanium,AWD,21593,26959,
5036,2011,Ford,Edge,SE,FWD,89530,10345,
5037,2012,Ford,Edge,SEL,FWD,33392,15826,
5038,2013,Ford,Edge,SE,FWD,86088,12475,
5039,2016,Ford,Edge,SE,AWD,30955,19148,
5040,2015,Ford,Edge,SE,FWD,86942,13314,
5041,2018,Ford,Edge,Sport,AWD,12715,29975,
5042,2019,Ford,Edge,Titanium,FWD,84,30900,
5043,2017,Ford,Edge,SE,FWD,15977,20388,
5044,2013,Ford,Edge,SEL,FWD,27996,17302,
5045,2013,Ford,Edge,SE,FWD,60528,13998,
5046,2011,Ford,Edge,SEL,FWD,71972,12000,
5047,2019,Ford,Edge,SEL,FWD,2165,31204,
5048,2017,Ford,Edge,SEL,FWD,49506,17988,
5049,2016,Ford,Edge,Titanium,AWD,15659,27981,
5050,2016,Ford,Edge,Sport,AWD,11187,27592,
5051,2019,Ford,Edge,SEL,FWD,8243,30715,
5052,2016,Ford,Edge,Sport,AWD,27452,26987,
5053,2016,Ford,Edge,SE,FWD,81659,14953,
5054,2015,Ford,Edge,SE,FWD,5552,20373,
5055,2015,Ford,Edge,SE,FWD,96875,13000,
5056,2014,Ford,Edge,SE,AWD,95040,12400,
5057,2017,Ford,Edge,SEL,FWD,64225,16000,
5058,2016,Ford,Edge,SE,FWD,31033,18001,
5059,2008,Ford,Edge,Limited,FWD,60632,10705,
5060,2019,Ford,Edge,SEL,AWD,4869,30990,
5061,2017,Ford,Edge,Sport,AWD,23108,28000,
5062,2017,Ford,Edge,Sport,AWD,20202,28700,
5063,2018,Ford,Edge,SE,FWD,24162,20990,
5064,2016,Ford,Edge,Titanium,AWD,29405,26628,
5065,2013,Ford,Edge,SE,FWD,62235,13588,
5066,2014,Ford,Edge,SE,FWD,93432,12000,
5067,2017,Ford,Edge,SE,FWD,29815,19992,
5068,2016,Ford,Edge,SE,FWD,49959,16555,
5069,2015,Ford,Edge,SE,FWD,26551,18900,
5070,2019,Ford,Edge,SEL,AWD,3183,31000,
5071,2014,Ford,Edge,SE,FWD,75885,12990,
5072,2011,Ford,Edge,Limited,FWD,103971,10799,
5073,2016,Ford,Edge,Sport,AWD,33099,27616,
5074,2015,Ford,Edge,SE,FWD,66664,14888,
5075,2014,Ford,Edge,SE,AWD,55137,14988,
5076,2016,Ford,Edge,SE,FWD,45294,17741,
5077,2012,Ford,Edge,Limited,FWD,66176,14500,
5078,2014,Ford,Edge,SE,FWD,61212,13895,
5079,2017,Ford,Edge,Sport,AWD,14336,28133,
5080,2016,Ford,Edge,SE,FWD,59282,16310,
5081,2016,Ford,Edge,Titanium,AWD,23014,26750,
5082,2017,Ford,Edge,SEL,FWD,67229,16201,
5083,2016,Ford,Edge,Sport,AWD,30217,26397,
5084,2016,Ford,Edge,SE,FWD,31671,18495,
5085,2018,Ford,Edge,SE,FWD,8,22700,
5086,2017,Ford,Edge,SEL,FWD,67197,16518,
5087,2015,Ford,Edge,SE,FWD,36531,16995,
5088,2007,Ford,Edge,SE,FWD,84816,7000,
5089,2017,Ford,Edge,SE,FWD,36207,18995,
5090,2012,Ford,Edge,Limited,FWD,84754,12708,
5091,2014,Ford,Edge,SEL,FWD,61157,15687,
5092,2013,Ford,Edge,SE,AWD,58688,14361,
5093,2011,Ford,Edge,SE,FWD,115151,8800,
5094,2013,Ford,Edge,SE,FWD,97882,11443,
5095,2017,Ford,Edge,SEL,FWD,57781,17000,
5096,2015,Ford,Edge,SE,FWD,88674,13500,
5097,2016,Ford,Edge,SE,AWD,31178,18997,
5098,2016,Ford,Edge,Sport,AWD,71682,22840,
5099,2017,Ford,Edge,SE,FWD,24561,20000,
5100,2015,Ford,Edge,Sport,AWD,42079,24998,
5101,2016,Ford,Edge,Sport,AWD,29115,25980,
5102,2018,Ford,Edge,SE,FWD,28283,21000,
5103,2016,Ford,Edge,Titanium,AWD,19743,27167,
5104,2016,Ford,Edge,Titanium,AWD,37322,24950,
5105,2016,Ford,Edge,Sport,AWD,36352,26500,
5106,2016,Ford,Edge,Sport,AWD,45743,24266,
5107,2018,Ford,Edge,SE,FWD,15432,22417,
5108,2014,Ford,Edge,SE,AWD,64118,14603,
5109,2013,Ford,Edge,SE,FWD,62018,13391,
5110,2017,Ford,Edge,SEL,FWD,47568,17977,
5111,2015,Ford,Edge,SE,FWD,38630,16900,
5112,2017,Ford,Edge,SE,FWD,23607,19981,
5113,2018,Ford,Edge,SE,FWD,33563,19488,
5114,2016,Ford,Edge,SE,FWD,51721,17445,
5115,2011,Ford,Edge,SEL,FWD,49339,13498,
5116,2016,Ford,Edge,Sport,AWD,24041,25899,
5117,2016,Ford,Edge,Titanium,AWD,16281,27488,
5118,2017,Ford,Edge,SE,FWD,61522,15900,
5119,2017,Ford,Edge,SEL,FWD,52105,17499,
5120,2019,Ford,Edge,SEL,FWD,1180,31000,
5121,2009,Ford,Edge,SE,FWD,97696,7985,
5122,2016,Ford,Edge,Titanium,AWD,35156,24945,
5123,2015,Ford,Edge,SE,FWD,25205,17931,
5124,2019,Ford,Edge,Titanium,FWD,13798,29750,
5125,2017,Ford,Edge,SE,AWD,27135,19991,
5126,2015,Ford,Edge,Sport,AWD,35648,24588,
5127,2016,Ford,Edge,Sport,AWD,60572,23678,
5128,2015,Ford,Edge,Sport,AWD,45784,23677,
5129,2013,Ford,Edge,SEL,FWD,74083,13968,
5130,2017,Ford,Edge,SEL,FWD,47202,18000,
5131,2016,Ford,Edge,SE,FWD,61884,15579,
5132,2015,Ford,Edge,SE,FWD,33436,17988,
5133,2016,Ford,Edge,Titanium,AWD,24421,25420,
5134,2017,Ford,Edge,Titanium,AWD,20933,26757,
5135,2016,Ford,Edge,Titanium,AWD,42592,24963,
5136,2018,Ford,Edge,Sport,AWD,8231,30000,
5137,2016,Ford,Edge,SE,FWD,37275,17777,
5138,2015,Ford,Edge,SE,FWD,40158,16987,
5139,2015,Ford,Edge,SE,FWD,73258,14298,
5140,2017,Ford,Edge,SE,FWD,20504,19762,
5141,2016,Ford,Edge,Sport,AWD,44532,25491,
5142,2016,Ford,Edge,SE,FWD,46082,16988,
5143,2012,Ford,Edge,SE,FWD,75099,12259,
5144,2016,Ford,Edge,Titanium,AWD,43962,24922,
5145,2015,Ford,Edge,Sport,AWD,49497,23500,
5146,2019,Ford,Edge,SEL,AWD,2883,30494,
5147,2016,Ford,Edge,Titanium,AWD,43017,24972,
5148,2015,Ford,Edge,Sport,FWD,31888,24989,
5149,2007,Ford,Edge,SEL,FWD,79899,6995,
5150,2016,Ford,Edge,Titanium,AWD,36260,25679,
5151,2015,Ford,Edge,Sport,AWD,52114,22900,
5152,2016,Ford,Edge,Titanium,AWD,17761,27953,
5153,2016,Ford,Edge,Sport,AWD,49765,24650,
5154,2011,Ford,Edge,Limited,FWD,60248,12999,
5155,2016,Ford,Edge,Sport,AWD,26340,25800,
5156,2015,Ford,Edge,Sport,AWD,32502,24995,
5157,2015,Ford,Edge,SE,FWD,53987,15682,
5158,2016,Ford,Edge,Titanium,AWD,29509,25900,
5159,2017,Ford,Edge,SEL,FWD,29514,20640,
5160,2015,Ford,Edge,SE,FWD,39310,16995,
5161,2016,Ford,Edge,Sport,AWD,33342,26488,
5162,2016,Ford,Edge,Titanium,AWD,36303,24700,
5163,2014,Ford,Edge,SEL,FWD,49137,16301,
5164,2016,Ford,Edge,Sport,AWD,80915,20855,
5165,2019,Ford,Edge,SEL,AWD,8828,29800,
5166,2017,Ford,Edge,Sport,AWD,44233,26997,
5167,2016,Ford,Edge,Titanium,AWD,21816,26755,
5168,2014,Ford,Edge,SE,FWD,39843,16000,
5169,2013,Ford,Edge,SE,FWD,60219,12995,
5170,2016,Ford,Edge,Titanium,AWD,20120,27422,
5171,2013,Ford,Edge,SEL,FWD,73202,13979,
5172,2016,Ford,Edge,Sport,AWD,42366,25994,
5173,2017,Ford,Edge,SE,FWD,25239,19221,
5174,2013,Ford,Edge,SEL,FWD,58325,14995,
5175,2016,Ford,Edge,Titanium,AWD,26785,25999,
5176,2015,Ford,Edge,SE,FWD,36016,16997,
5177,2016,Ford,Edge,Titanium,AWD,20034,27000,
5178,2018,Ford,Edge,Sport,AWD,27662,26800,
5179,2015,Ford,Edge,Sport,AWD,29149,24210,
5180,2015,Ford,Edge,SE,FWD,37676,16898,
5181,2016,Ford,Edge,Sport,AWD,39995,25986,
5182,2011,Ford,Edge,SE,FWD,85682,9949,
5183,2015,Ford,Edge,Sport,AWD,36159,23987,
5184,2013,Ford,Edge,SE,FWD,48135,13975,
5185,2015,Ford,Edge,Titanium,AWD,21717,25400,
5186,2014,Ford,Edge,SE,FWD,64628,13595,
5187,2015,Ford,Edge,Sport,FWD,41973,22990,
5188,2015,Ford,Edge,Sport,AWD,21514,25712,
5189,2013,Ford,Edge,SEL,FWD,78315,13422,
5190,2016,Ford,Edge,Sport,AWD,52552,23400,
5191,2016,Ford,Edge,Sport,AWD,40443,25010,
5192,2016,Ford,Edge,Titanium,AWD,33214,25192,
5193,2016,Ford,Edge,Sport,AWD,42760,25921,
5194,2019,Ford,Edge,Titanium,FWD,115,29497,
5195,2016,Ford,Edge,Titanium,AWD,14673,27631,
5196,2019,Ford,Edge,SEL,FWD,3296,29995,
5197,2018,Ford,Edge,Titanium,AWD,21457,26752,
5198,2016,Ford,Edge,Titanium,AWD,40629,25363,
5199,2013,Ford,Edge,SE,FWD,85960,11486,
5200,2019,Ford,Edge,Titanium,AWD,2141,29731,
5201,2016,Ford,Edge,Titanium,AWD,31159,25000,
5202,2016,Ford,Edge,Sport,AWD,39332,24204,
5203,2015,Ford,Edge,Sport,AWD,39987,23999,
5204,2018,Ford,Edge,Sport,AWD,31341,27196,
5205,2016,Ford,Edge,Sport,AWD,31418,26495,
5206,2019,Ford,Edge,SEL,FWD,2748,30496,
5207,2016,Ford,Edge,Sport,AWD,16997,27500,
5208,2013,Ford,Edge,SE,FWD,38992,14250,
5209,2014,Ford,Edge,SE,AWD,30513,16964,
5210,2018,Ford,Edge,Sport,AWD,22275,27295,
5211,2015,Ford,Edge,Sport,AWD,37827,25410,
5212,2018,Ford,Edge,SE,FWD,1320,23124,
5213,2016,Ford,Edge,Titanium,AWD,44576,23480,
5214,2018,Ford,Edge,Titanium,AWD,17421,27491,
5215,2016,Ford,Edge,Titanium,AWD,15282,26987,
5216,2016,Ford,Edge,SE,FWD,32536,17800,
5217,2018,Ford,Edge,Titanium,AWD,11675,27995,
5218,2015,Ford,Edge,Sport,FWD,32870,24812,
5219,2016,Ford,Edge,Titanium,AWD,16398,27155,
5220,2009,Ford,Edge,Sport,AWD,157230,9490,
5221,2018,Ford,Edge,Titanium,AWD,12079,27995,
5222,2016,Ford,Edge,Titanium,AWD,37657,24441,
5223,2016,Ford,Edge,Titanium,AWD,13795,26498,
5224,2015,Ford,Edge,Sport,FWD,30210,24943,
5225,2016,Ford,Edge,Titanium,AWD,37258,23995,
5226,2015,Ford,Edge,Titanium,AWD,18414,25000,
5227,2019,Ford,Edge,SE,AWD,3637,29500,
5228,2015,Ford,Edge,Titanium,AWD,26316,23935,
5229,2019,Ford,Edge,SEL,FWD,471,30000,
5230,2014,Ford,Edge,Sport,AWD,101302,17295,
5231,2015,Ford,Edge,SE,FWD,23911,17911,
5232,2015,Ford,Edge,Sport,AWD,52736,23029,
5233,2016,Ford,Edge,Sport,AWD,14283,25995,
5234,2016,Ford,Edge,Titanium,AWD,46047,23358,
5235,2015,Ford,Edge,Sport,AWD,73514,21543,
5236,2013,Ford,Edge,SE,FWD,62697,12885,
5237,2016,Ford,Edge,Sport,AWD,33385,24962,
5238,2014,Ford,Edge,SE,FWD,61267,14000,
5239,2016,Ford,Edge,Titanium,AWD,24812,25995,
5240,2017,Ford,Edge,Titanium,AWD,11529,27000,
5241,2013,Ford,Edge,SE,FWD,67132,12591,
5242,2016,Ford,Edge,Titanium,AWD,20073,26555,
5243,2016,Ford,Edge,Sport,AWD,31856,24995,
5244,2016,Ford,Edge,Sport,AWD,33803,26379,
5245,2008,Ford,Edge,Limited,FWD,199418,5000,
5246,2016,Ford,Edge,Sport,AWD,38160,26687,
5247,2014,Ford,Edge,SE,FWD,49826,14566,
5248,2016,Ford,Edge,Titanium,AWD,34206,25481,
5249,2017,Ford,Edge,Titanium,AWD,3218,27991,
5250,2019,Ford,Edge,SE,FWD,2156,29490,
5251,2017,Ford,Edge,Titanium,AWD,20420,26995,
5252,2018,Ford,Edge,SEL,AWD,1723,28695,
5253,2016,Ford,Edge,Titanium,AWD,36832,25268,
5254,2015,Ford,Edge,Titanium,AWD,37692,22975,
5255,2018,Ford,Edge,Titanium,AWD,9820,27515,
5256,2016,Ford,Edge,Sport,AWD,56584,23870,
5257,2015,Ford,Edge,Sport,AWD,22964,25178,
5258,2016,Ford,Edge,Titanium,AWD,22315,24995,
5259,2014,Ford,Edge,SE,FWD,80870,12799,
5260,2015,Ford,Edge,Sport,AWD,37393,23989,
5261,2018,Ford,Edge,Titanium,AWD,16581,27370,
5262,2018,Ford,Edge,SEL,AWD,1873,28952,
5263,2015,Ford,Edge,Sport,AWD,26024,23880,
5264,2017,Ford,Edge,Sport,AWD,10886,27495,
